Session ID,Session Start Date,Session End Date,Session Duration,Session Location,Session Talent,Session QA,Session Day,Film ID,Film International Title,Film Original Title,Film Year,Film Duration,Film Directors,Director Biography,Film Synopsis (en),Film Credits (en),Film Genres,Film Sections,Film Categories,Film Awards,Film Types,Film Languages,Film Countries,Film URL
1682-film_session,2024-10-06T01:00:00,2024-10-06T05:43:00,283,Sala Tramuntana Meliá,False,False,2024-10-06,5894-film,Grafted,Grafted,2024,96,Sasha Rainbow,"After directing a couple of award-winning short films and a music video for Placebo, she makes her debut in the feature film world withGrafted.","A Chinese university student arrives in New Zealand thanks to an exchange program to finish the work started by her father, a renowned biologist. When she begins her research, she discovers that she needs human bodies to conduct bloody experiments. A new example of body horror with nods to Mary Shelley's <em>Frankenstein</em> that brings new freshness to this subgenre.","<strong>Director</strong><br />Sasha Rainbow&nbsp;<br /><strong>Writer&nbsp;</strong><br />Lee Murray, Mia Maramara, Sasha Rainbow, Hweiling Ow&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />Tammy Williams&nbsp;<br /><strong>Editor</strong><br />Fauze Hasse&nbsp;<br /><strong>With&nbsp;</strong><br />Joyena Sun, Jess Hong, Jared Turner&nbsp;",Fiction,Midnight X-Treme,,,Feature film,English; Chinese,New Zealand,https://sitgesfilmfestival.com/en/film/2024/grafted
1682-film_session,2024-10-06T01:00:00,2024-10-06T05:43:00,283,Sala Tramuntana Meliá,False,False,2024-10-06,5859-film,Hell Hole,Hell Hole,2024,92,"Toby Poser, John Adams","Romantic and creative couple known for shooting low-budget films with their daughters, Zelda and Lulu: together they have madeHellbender(2021) andWhere the Devil Roams(2023).","The Adams family, recurring guests at the Festival, are back with a variation on <em>The Thing </em>that poses the question: what would the encounter between the ruthless members of a fracking company and a soldier from the Napoleonic campaigns, frozen and brought back to life by a lethal organism be like? The answer is this icy, paranoid odyssey, punctuated by moments of humor and unbridled violence, with a heavy metal soundtrack composed by John Adams himself.","<strong>Director</strong><br />John Adams, Toby Poser<br /><strong>Writer&nbsp;</strong><br />John Adams, Lulu Adams, Toby Poser&nbsp;<br /><strong>Cinematography</strong><br />Sean Dahlberg&nbsp;<br /><strong>Editor</strong><br />John Adams&nbsp;<br /><strong>With</strong><br />John Adams, Toby Poser, Olivera Perunicic&nbsp;",Fiction,Midnight X-Treme,,,Feature film,English; Serbian; Slovenian; French,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/hell-hole
1682-film_session,2024-10-06T01:00:00,2024-10-06T05:43:00,283,Sala Tramuntana Meliá,False,False,2024-10-06,5851-film,Dark Match,Dark Match,2024,94,Lowell Dean,"Canadian filmmaker, known for the award-winning cult hitWolfCop(2014) and its sequelAnother WolfCop(2017).","When a small-time wrestling company accepts a (suspiciously well-paid) contract to perform a gig in a remote village, they never expected their client to be The Preacher, a former wrestling star who, after leaving the scene and becoming totally irrelevant, has established himself as the leader of a cult. What at first seemed like easy money will turn out to be a battle for survival in the form of increasingly brutal matches.","<strong>Director</strong><br />Lowell Dean&nbsp;<br /><strong>Writer</strong><br />Lowell Dean&nbsp;<br /><strong>Cinematography</strong><br />Karim Hussain&nbsp;<br /><strong>Editor</strong><br />Dean Evans&nbsp;<br /><strong>With</strong><br />Chris Jericho, Ayisha Issa, Steven Ogg&nbsp;",Fiction,Midnight X-Treme,,,Feature film,English,Canada,https://sitgesfilmfestival.com/en/film/2024/dark-match
1705-film_session,2024-10-06T01:15:00,2024-10-06T06:32:00,317,Cinema Casino Prado,True,False,2024-10-06,5866-film,Operation Undead,Operation Undead,2024,109,Kongkiat Komesiri,"Thai director and screenwriter, since debuting in 2005 with six other directors under the name “Team Ronin”, he has made a dozen films and series.","In 1941, during World War II, the Japanese army tries to take the Thai province of Chumphon. In order to do so, they have a biological weapon with unpredictable effects. A rookie sergeant and his brother are going to have to face not only the Japanese soldiers, but a much more terrifying threat. Zombies and gunfights in a brutal display of Thai horror filmmaking.","<strong>Director</strong><br />Kongkiat Komesiri<br /><strong>Writer</strong>&nbsp;<br />Kongkiat Komesiri&nbsp;<br /><strong>Editor</strong><br />Weerapat Tembundit&nbsp;<br /><strong>With</strong><br />Chanon Santinatornkul, Awat Ratanapintha, Supitcha Sangkhachinda&nbsp;",Fiction,Midnight X-Treme,,,Feature film,Thai; Japanese,Thailand,https://sitgesfilmfestival.com/en/film/2024/operation-undead
1705-film_session,2024-10-06T01:15:00,2024-10-06T06:32:00,317,Cinema Casino Prado,True,False,2024-10-06,6119-film,Summer Hit,El tema del verano,2024,91,Pablo Stoll Ward,,,,Fiction,Midnight X-Treme,,,Feature film,Spanish,Uruguay; Argentina; Chile,https://sitgesfilmfestival.com/en/film/2024/tema-verano
1705-film_session,2024-10-06T01:15:00,2024-10-06T06:32:00,317,Cinema Casino Prado,True,False,2024-10-06,5988-film,Die Alone,Die Alone,2024,91,Lowell Dean,"Canadian filmmaker, known for the award-winning cult hitWolfCop(2014) and its sequelAnother WolfCop(2017).",,,Fiction,Midnight X-Treme,,,Feature film,English,Canada,https://sitgesfilmfestival.com/en/film/2024/die-alone
1679-film_session,2024-10-06T08:15:00,2024-10-06T08:15:00,0,Cinema Casino Prado,False,False,2024-10-06,5997-film,Get Away,Get Away,0,0,Steffen Haars,,,,,Oficial Fantàstic Competició,,,Feature film,,,https://sitgesfilmfestival.com/en/film/2024/get-away
1698-film_session,2024-10-06T08:15:00,2024-10-06T09:58:00,103,Cinema Escorxador,False,False,2024-10-06,5883-film,Kryptic,Kryptic,2024,103,Kourtney Roy,"After directing three short films, includingLady Deauville(2012) andSlice of Heaven(2020), she directs her debut feature withKryptic.","Kay Hall, a woman who is suffering from amnesia, embarks on a search for a missing cryptozoologist in the Canadian woods. As she proceeds, she comes to realize that she has an inexplicable bond with the mythological creature she is pursuing, confronting her own demons and fragmented memories. A fascinating and atypical road movie with surprising nods to <em>The Rain People </em>and <em>Under the Skin</em>.","<strong>Director&nbsp;</strong><br />Kourtney Roy&nbsp;<br /><strong>Writer</strong><br />Paul Bromley&nbsp;<br /><strong>Cinematography&nbsp;</strong><br />David Bird&nbsp;<br /><strong>Editor</strong><br />Tommaso Gallone&nbsp;<br /><strong>With</strong><br />Chloe Pirrie, Jeff Gladstone, Jason Deline",Fiction,Panorama,,,Feature film,English,Canada; United Kingdom of Great Britain and Northern Ireland (the),https://sitgesfilmfestival.com/en/film/2024/kryptic
1961-film_session,2024-10-06T08:15:00,2024-10-06T10:11:00,116,Sala Tramuntana Meliá,False,False,2024-10-06,6052-film,Rich Flu,Rich Flu,0,116,Galder Gaztelu-Urrutia,,,,,Oficial Fantàstic Competició,,,Feature film,English,,https://sitgesfilmfestival.com/en/film/2024/rich-flu
1918-film_session,2024-10-06T10:00:00,2024-10-06T11:36:00,96,Sala Llevant,False,False,2024-10-06,6062-film,L’Ultimo Cacciatore,L’Ultimo Cacciatore,1980,96,Antonio Margheriti,,"Following his best friend's suicide, Captain Henry Morris accepts a deadly mission to cross enemy lines and stop enemy propaganda, which is demoralizing the American troops.",,,Brigadoon,,,Feature film,English,Italy,https://sitgesfilmfestival.com/en/film/2024/lultimo-cacciatore
1583-film_session,2024-10-06T10:30:00,2024-10-06T12:22:00,112,Sala Tramuntana Meliá,False,False,2024-10-06,5809-film,A Different Man,A Different Man,2024,112,Aaron Schimberg,,,,Fiction,Oficial Fantàstic Competició,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/different-man
1980-film_session,2024-10-06T11:00:00,2024-10-06T12:33:00,93,Centre Cultural Miramar,False,False,2024-10-06,6030-film,Superklaus,Superklaus,2024,93,"Steve Majaury, Andrea Sebastiá",,,,Fiction,Sitges Family - Kids,,,Feature film,Catalan,Spain; Canada,https://sitgesfilmfestival.com/en/film/2024/superklaus
1648-film_session,2024-10-06T11:15:00,2024-10-06T12:55:00,100,Sala Auditori Meliá,False,False,2024-10-06,6226-film,El Mago Pop Lands in USA,El Mago Pop Lands in USA,0,100,,,,,,Sessions Especials,,,,English; Spanish,,https://sitgesfilmfestival.com/en/film/2024/mago-pop-lands-usa
1968-film_session,2024-10-06T12:00:00,2024-10-06T14:43:00,163,Sala Llevant,True,False,2024-10-06,6142-film,Albert Pyun - King of Cult Movies,Albert Pyun - King of Cult Movies,2024,58,Lisa D'Apolito,,"Over his forty-year career, Albert Pyun made genre films against the tide, but with actors of the caliber of Burt Reynolds, Dennis Hopper and Charlie Sheen. This documentary reviews his fascinating career.",,Documentary,Brigadoon; Sitges Documenta,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/albert-pyun-king-cult-movies
1968-film_session,2024-10-06T12:00:00,2024-10-06T14:43:00,163,Sala Llevant,True,False,2024-10-06,6068-film,Cromwell el rey de los bárbaros,Cromwell el rey de los bárbaros,1982,100,Albert Pyun,,"A young prince tries to regain control of his kingdom, now ruled by an evil knight and a resurrected sorcerer.",,,Brigadoon,,,,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/cromwell-rey-barbaros
1684-film_session,2024-10-06T12:30:00,2024-10-06T13:42:00,72,Cinema Casino Prado,False,False,2024-10-06,5882-film,Guillot i Llebre salven el bosc (Fox & Hare Save the Forest),Fox & Hare Save the Forest,2024,72,Mascha Halberstad,"Born in 1973, she studied at the ArtEZ University of Arts in Arnhem. She has worked as an animator on films including Taking Chances (2012) and is co-founder of the animation company Holy Motor. She now makes her feature film debut with Oink.","In a forest inhabited by animals, a series of inexplicable events take place. When Owl disappears and the lake overflows, endangering the habitat of several species, Fox and Hare team up to decipher the mystery. Their prime suspect: Beaver, the megalomaniac, who is determined to build a dam. This adorable, animated fable, a film adaptation of the <em>Fox and Hare</em> series, arrives in Sitges after receiving very positive reviews at the Berlin Festival.","<strong>Director</strong><br />Mascha Halberstad<br /><strong>Writer</strong><br />Fabie Hulsebos<br /><strong>Editor</strong><br />Mascha Halberstad, Gijs van der Lelij<br /><strong>With</strong><br />Dan Skinner, Teresa Gallagher, Jamie Quinn",Fiction,Anima't - Sessió Especial,,,Feature film,Catalan,Netherlands (the); Luxembourg; Belgium,https://sitgesfilmfestival.com/en/film/2024/guillot-llebre-salven-bosc-fox-hare-save-forest
1581-film_session,2024-10-06T12:45:00,2024-10-06T14:33:00,108,Sala Tramuntana Meliá,True,False,2024-10-06,5723-film,A Desert,A Desert,2024,103,Joshua Erkman,Los Angeles-based filmmaker known for his surreal horror shorts and for having directed several music videos for musician Ty Segall.,"A well-known photographer who is living his leanest years of both popularity and work decides to embark on a road trip through the American Southwest. However, this journey to recover his lost inspiration will gradually turn into a hallucinatory nightmare. A blend of neo-noir and horror that was one of the major sensations in the midnight section of the Tribeca Festival.","<strong>Director</strong><br />Joshua Erkman<br /><strong>Writer</strong><br />Josh Erkman, Bossi Baker<br /><strong>Cinematography</strong><br />Jay Keitel<br /><strong>Editor</strong><br />Star Rosencrans<br /><strong>With</strong><br />David Yow, Kai Lennox, Sarah Lind",Fiction,Noves Visions,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/desert
1674-film_session,2024-10-06T13:00:00,2024-10-06T14:08:00,68,Cinema Escorxador,False,False,2024-10-06,6198-film,Garras humanas (The Unknown),Garras humanas (The Unknown),0,68,Tod Browning,,,,,Retrospectiva,,,Feature film,English,,https://sitgesfilmfestival.com/en/film/2024/garras-humanas-unknown
1680-film_session,2024-10-06T13:45:00,2024-10-06T15:20:00,95,Sala Auditori Meliá,True,False,2024-10-06,5888-film,Ghost Cat Anzu,Bakeneko Anzu-chan,2024,90,Nobuhiro Yamashita,"Award-winning Japanese director and screenwriter known for films likeLinda Linda Linda(2005),La La La at Rock Bottom(2015) andLet’s Go Karaoke!(2023).","Karin, 11 years old, has been abandoned by her father. Her grandfather, a monk living in a temple in rural Japan, assumes responsibility for looking after her. Her grandfather asks Anzu, his jovial and helpful, if somewhat capricious, ghost cat, to take care of his granddaughter. When their energetic personalities clash, sparks will fly, though it may only be the beginning of a lifelong friendship.","<strong>Director</strong><br />Yoko Kuno, Nobuhiro Yamashita<br /><strong>Writer</strong><br />Shinji Imaoka&nbsp;<br /><strong>Cinematography</strong><br />Masato Makino&nbsp;<br /><strong>Editor</strong><br />Toshihiko Kojima&nbsp;<br /><strong>With</strong><br />Mirai Moriyama, Noa Goto, Munetaka ​Aok",Fiction,Oficial Fantàstic Competició; Anima't,,,Feature film,Japanese; French,Japan; France,https://sitgesfilmfestival.com/en/film/2024/ghost-cat-anzu
1939-film_session,2024-10-06T14:30:00,2024-10-06T16:27:00,117,Cinema Escorxador,True,True,2024-10-06,6196-film,Los chicos del maíz (Children of the Corn),Children of the Corn,0,92,Fritz Kiersch,,,,,Sitges Clàssics,,,Feature film,English,,https://sitgesfilmfestival.com/en/film/2024/chicos-maiz-children-corn
1741-film_session,2024-10-06T14:45:00,2024-10-06T16:22:00,97,Cinema Casino Prado,True,False,2024-10-06,6018-film,Night of the Zoopocalypse,Night of the Zoopocalypse,2024,92,"Ricardo Curtis, Rodrigo Perez-Castro",,,,Fiction,Anima't,,,Feature film,English,Canada; France; Belgium,https://sitgesfilmfestival.com/en/film/2024/night-zoopocalypse
1784-film_session,2024-10-06T15:00:00,2024-10-06T16:44:00,104,Sala Tramuntana Meliá,True,False,2024-10-06,5898-film,Spirit in the Blood,Spirit in the Blood,2023,99,Carly May Borgstrom,"Canadian filmmaker who, after making the short filmA White Bright Lightin 2016, directs her debut feature withSpirit in the Blood.","A young girl is found dead in a secluded religious community located in a mountainous area. Following this tragic event, a group of teenagers from the community decide to join forces and unleash their darkest instincts to fight against the culprit of the crime: a series of evil spirits present in the mountain. Along the way, they will discover chilling secrets and face unimaginable horrors.","<strong>Director</strong><br />Carly May Borgstrom&nbsp;<br /><strong>Writer</strong><br />Carly May Borgstrom&nbsp;<br /><strong>Cinematography</strong>&nbsp;<br />Zamarin Wahdat &nbsp;<br /><strong>Editor</strong><br />Julia Kovalenko, Silke Olthoff&nbsp;<br /><strong>With</strong><br />Summer H. Howell, Sarah-Maxine Racicot, Michael Wittenborn&nbsp;",Fiction,Noves Visions,,,Feature film,English,Germany; Canada,https://sitgesfilmfestival.com/en/film/2024/spirit-blood
1885-film_session,2024-10-06T15:45:00,2024-10-06T17:29:00,104,Sala Auditori Meliá,True,False,2024-10-06,5683-film,Escape From the 21st Century,Escape From the 21st Century,0,98,Li Yang,,,,,Oficial Fantàstic Competició,,,Feature film,Chinese,,https://sitgesfilmfestival.com/en/film/2024/escape-21st-century
1977-film_session,2024-10-06T16:00:00,2024-10-06T17:25:00,85,Sala Llevant,True,False,2024-10-06,6073-film,"José Lifante, mi aventura en el cine","José Lifante, mi aventura en el cine",2024,80,David García Sariñena,,A first-person account of the life and work of one of our country's most important and prolific supporting actors. The last legacy of one of the performers who most loved his profession and for which he continued to work until his final days.,,Documentary,Brigadoon; Sitges Documenta,,,,Spanish,Spain,https://sitgesfilmfestival.com/en/film/2024/jose-lifante-mi-aventura-cine
1845-film_session,2024-10-06T17:00:00,2024-10-06T18:24:00,84,Centre Cultural Miramar,False,False,2024-10-06,5871-film,Abah and his Band,Abá e sua Banda,2024,84,Humberto Avelar,,,,Fiction,Sitges Family - Kids,,,Feature film,Portuguese,Brazil,https://sitgesfilmfestival.com/en/film/2024/abah-and-his-band
1810-film_session,2024-10-06T17:00:00,2024-10-06T18:44:00,104,Cinema Escorxador,True,False,2024-10-06,5721-film,The Mysterious Castle in the Carpathians,Tajemství hradu v Karpatech,1981,99,Oldrich Lipsky,,"In 1897, in a castle near Werewolfville in the Carpathian Mountains, Professor Orfanik performs experiments with his new inventions which include, even at this early date, television and a movie camera. Orfanik is also a big opera fan, keeping the body of his favorite diva preserved in one of the castle's crypts. Pinnacle of Czech fantastique based on a novel by Jules Verne.","<strong>Director&nbsp;</strong><br />Oldřich Lipsk&yacute;&nbsp;<br /><strong>Writer</strong><br />Jiř&iacute; Brdečka, Oldřich Lipsk&yacute;&nbsp;<br /><strong>Cinematography</strong><br />Viktor Růžička&nbsp;<br /><strong>Editor</strong><br />Miroslav H&aacute;jek&nbsp;<br /><strong>With&nbsp;</strong><br />Michal Dočolomansk&yacute;, Milo&scaron; Kopeck&yacute;, Vlastimil Brodsk&yacute;&nbsp;",Fiction,Seven Chances,,,Feature film,Czech,Czechia,https://sitgesfilmfestival.com/en/film/2024/mysterious-castle-carpathians
1613-film_session,2024-10-06T17:15:00,2024-10-06T19:04:00,109,Cinema Casino Prado,True,False,2024-10-06,5849-film,Bookworm,Bookworm,2024,104,Ant Timpson,"With a long and diverse career in film, he is known for creating The ABCs of Death saga, producingTurbo Kid(2015) and directingCome to Daddy(2019).","Mildred, a precocious child and avid reader, reconnects with her estranged father, an illusionist in his twilight years, in order to prove the existence of a beast from New Zealand's mythology. Despite the fact that camping is not their thing, together they will embark on great adventures. Elijah Wood stars in an endearing and imaginative comedy with a classic aroma that will delight all Taika Waititi fans.","<strong>Director</strong><br />Ant Timpson&nbsp;<br /><strong>Writer</strong><br />Toby Harvard&nbsp;<br /><strong>Cinematography</strong><br />Daniel Katz&nbsp;<br /><strong>Editor</strong><br />Dan Kircher&nbsp;<br /><strong>With</strong><br />Elijah Wood, Michael Smiley, Nell Fisher&nbsp;",Fiction,Sitges Collection,,,Feature film,English,New Zealand,https://sitgesfilmfestival.com/en/film/2024/bookworm
2005-film_session,2024-10-06T18:00:00,2024-10-06T19:27:00,87,Sala Auditori Meliá,False,False,2024-10-06,6199-film,Ick,Ick,0,87,,,,,,Sitges Collection,,,Feature film,,,https://sitgesfilmfestival.com/en/film/2024/ick
1832-film_session,2024-10-06T19:15:00,2024-10-06T21:21:00,126,Cinema Escorxador,True,False,2024-10-06,6214-film,V/H/S/Beyond,V/H/S/Beyond,0,120,,,,,,Panorama,,,Feature film,,,https://sitgesfilmfestival.com/en/film/2024/vhsbeyond
1777-film_session,2024-10-06T19:45:00,2024-10-06T21:33:00,108,Cinema Casino Prado,True,False,2024-10-06,5711-film,Schirkoa: In Lies We Trust,Schirkoa: In Lies We Trust,2024,103,Ishan Shukla,"His short filmSchirkoa(2016), now adapted to feature film format, won multiple awards. In 2023, he directed and wrote an episode of theStar Wars: Visionsseries.","An Orwellian nightmare with aesthetics characteristic of a video game, this film is set in a gray and oppressive city, where all its citizens hide their faces behind paper bags and a name made up of a sequence of numbers. Among them, a bored office worker, who will be accidentally swept into the center of a revolution launched by those on the fringes of society.","<strong>Director</strong><br />Ishan Shukla<br /><strong>Writer</strong><br />Ishan Shukla<br /><strong>With</strong><br />Golshifteh Farahani, Asia Argento, Gaspar No&eacute;&nbsp;",,Noves Visions,,,Feature film,English; French; Japanese; Invented Language,India; France; Germany,https://sitgesfilmfestival.com/en/film/2024/schirkoa-lies-we-trust
1604-film_session,2024-10-06T19:45:00,2024-10-06T21:18:00,93,Sala Tramuntana Meliá,True,False,2024-10-06,6179-film,Still Life with Ghosts,Bodegón con fantasmas,2024,88,Enrique Buleo,,"Tormented by the trials and tribulations of life and death, ghosts and humans coexist in a small town in La Mancha where everyone tries their best to put an end to their problems. Paranormal rituals, apparitions of relatives from beyond the grave and a faithless priest visited by specters, all come together in this black comedy brimming with local color and world-class secondary actors.","<strong>Director</strong><br />Enrique Buleo<br /><strong>Writer</strong><br />Enrique Buleo<br /><strong>Cinematography</strong><br />Gina Ferrer Garc&iacute;a&nbsp;<br /><strong>Editor</strong><br />Ra&uacute;l de Torres&nbsp;<br /><strong>With</strong><br />Consuelo Trujillo, Pilar Matas, Jos&eacute; Carabias",Fiction,Oficial Fantàstic Competició,,,Feature film,Spanish,Spain; Serbia,https://sitgesfilmfestival.com/en/film/2024/bodegon-fantasmas
1917-film_session,2024-10-06T20:00:00,2024-10-06T21:25:00,85,Sala Llevant,False,False,2024-10-06,6091-film,Crypt of the Living Dead,Crypt of the Living Dead,1973,85,"Julio Salvador, Ray Danton",,"An excavation in a secret cave on an island will trigger the awakening of Hannah, a dangerous vampire.",,,Brigadoon,,,Feature film,English,Spain,https://sitgesfilmfestival.com/en/film/2024/crypt-living-dead
1997-film_session,2024-10-06T20:00:00,2024-10-06T22:01:00,121,Sala Auditori Meliá,True,False,2024-10-06,6052-film,Rich Flu,Rich Flu,0,116,Galder Gaztelu-Urrutia,,,,,Oficial Fantàstic Competició,,,Feature film,English,,https://sitgesfilmfestival.com/en/film/2024/rich-flu
1926-film_session,2024-10-06T21:00:00,2024-10-06T22:36:00,96,Centre Cultural Miramar,False,False,2024-10-06,5934-film,Isla Monstro,Isla Monstro,2024,96,Steven Shea,,,,Fiction,Sitges Family - Teens,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/isla-monstro
1611-film_session,2024-10-06T21:45:00,2024-10-06T23:24:00,99,Cinema Escorxador,True,False,2024-10-06,5848-film,Bone Lake,Bone Lake,2023,94,Mercedes Bryce Morgan,"A director and screenwriter with an extensive background in music videos and television, she made her feature debut withSpoonful of Sugar(2022).Bone Lakeis her third film.","Maddie Hasson from <em>Malignant </em>stars in this devilish thriller where appearances can be deceiving. Two couples longing for a bucolic getaway discover that they've double-booked the same lakeside cottage. Little do they suspect that, when they agree to share the place for the weekend, they will become entangled in a tangled web of sex and lies from which they will have to escape if they want to survive.","<strong>Director</strong><br />Mercedes Bryce Morgan&nbsp;<br /><strong>Writer</strong><br />Joshua Friedlander&nbsp;<br /><strong>Fotografia&nbsp;</strong><br />Nick Matthews&nbsp;<br /><strong>Cinematography</strong><br />Anjoum Agrama&nbsp;<br /><strong>With</strong><br />Maddie Hasson, Alex Roe, Marco Pigossi, Andra Nechita&nbsp;",Fiction,Panorama,,,Feature film,English,United States of America (the),https://sitgesfilmfestival.com/en/film/2024/bone-lake
